date,day_of_week,day_of_month,month,is_weekend,department,daily_appointment_demand
2026-01-17,5,17,1,1,Pediatrics,20
2026-01-17,5,17,1,1,Dermatology,7
2026-01-17,5,17,1,1,General Medicine,21
2026-01-17,5,17,1,1,Orthopedics,10
2026-01-17,5,17,1,1,Neurology,6
2026-01-17,5,17,1,1,ENT,12
2026-01-17,5,17,1,1,Gynecology,7
2026-01-18,6,18,1,1,Cardiology,10
2026-01-18,6,18,1,1,Pediatrics,13
2026-01-18,6,18,1,1,Dermatology,5
2026-01-18,6,18,1,1,General Medicine,15
2026-01-18,6,18,1,1,Orthopedics,9
2026-01-18,6,18,1,1,Neurology,5
2026-01-18,6,18,1,1,ENT,6
2026-01-18,6,18,1,1,Gynecology,5
2026-01-19,0,19,1,0,Cardiology,31
2026-01-19,0,19,1,0,Pediatrics,41
2026-01-19,0,19,1,0,Dermatology,26
2026-01-19,0,19,1,0,General Medicine,50
2026-01-19,0,19,1,0,Orthopedics,25
2026-01-19,0,19,1,0,Neurology,19
2026-01-19,0,19,1,0,ENT,16
2026-01-19,0,19,1,0,Gynecology,23
2026-01-20,1,20,1,0,Cardiology,32
2026-01-20,1,20,1,0,Pediatrics,41
2026-01-20,1,20,1,0,Dermatology,19
2026-01-20,1,20,1,0,General Medicine,50
2026-01-20,1,20,1,0,Orthopedics,25
2026-01-20,1,20,1,0,Neurology,17
2026-01-20,1,20,1,0,ENT,18
2026-01-20,1,20,1,0,Gynecology,18
2026-01-21,2,21,1,0,Cardiology,31
2026-01-21,2,21,1,0,Pediatrics,34
2026-01-21,2,21,1,0,Dermatology,15
2026-01-21,2,21,1,0,General Medicine,40
2026-01-21,2,21,1,0,Orthopedics,21
2026-01-21,2,21,1,0,Neurology,15
2026-01-21,2,21,1,0,ENT,16
2026-01-21,2,21,1,0,Gynecology,19
2026-01-22,3,22,1,0,Cardiology,24
2026-01-22,3,22,1,0,Pediatrics,33
2026-01-22,3,22,1,0,Dermatology,14
2026-01-22,3,22,1,0,General Medicine,42
2026-01-22,3,22,1,0,Orthopedics,20
2026-01-22,3,22,1,0,Neurology,15
2026-01-22,3,22,1,0,ENT,13
2026-01-22,3,22,1,0,Gynecology,19
2026-01-23,4,23,1,0,Cardiology,28
2026-01-23,4,23,1,0,Pediatrics,32
2026-01-23,4,23,1,0,Dermatology,17
2026-01-23,4,23,1,0,General Medicine,39
2026-01-23,4,23,1,0,Orthopedics,18
2026-01-23,4,23,1,0,Neurology,15
2026-01-23,4,23,1,0,ENT,18
2026-01-23,4,23,1,0,Gynecology,17
2026-01-24,5,24,1,1,Cardiology,14
2026-01-24,5,24,1,1,Pediatrics,19
2026-01-24,5,24,1,1,Dermatology,7
2026-01-24,5,24,1,1,General Medicine,23
2026-01-24,5,24,1,1,Orthopedics,12
2026-01-24,5,24,1,1,Neurology,4
2026-01-24,5,24,1,1,ENT,6
2026-01-24,5,24,1,1,Gynecology,8
2026-01-25,6,25,1,1,Cardiology,10
2026-01-25,6,25,1,1,Pediatrics,11
2026-01-25,6,25,1,1,Dermatology,8
2026-01-25,6,25,1,1,General Medicine,17
2026-01-25,6,25,1,1,Orthopedics,8
2026-01-25,6,25,1,1,Neurology,4
2026-01-25,6,25,1,1,ENT,8
2026-01-25,6,25,1,1,Gynecology,10
2026-01-26,0,26,1,0,Cardiology,34
2026-01-26,0,26,1,0,Pediatrics,39
2026-01-26,0,26,1,0,Dermatology,23
2026-01-26,0,26,1,0,General Medicine,49
2026-01-26,0,26,1,0,Orthopedics,25
2026-01-26,0,26,1,0,Neurology,19
2026-01-26,0,26,1,0,ENT,15
2026-01-26,0,26,1,0,Gynecology,23
2026-01-27,1,27,1,0,Cardiology,32
2026-01-27,1,27,1,0,Pediatrics,37
2026-01-27,1,27,1,0,Dermatology,21
2026-01-27,1,27,1,0,General Medicine,46
2026-01-27,1,27,1,0,Orthopedics,20
2026-01-27,1,27,1,0,Neurology,19
2026-01-27,1,27,1,0,ENT,17
2026-01-27,1,27,1,0,Gynecology,19
2026-01-28,2,28,1,0,Cardiology,31
2026-01-28,2,28,1,0,Pediatrics,32
2026-01-28,2,28,1,0,Dermatology,20
2026-01-28,2,28,1,0,General Medicine,41
2026-01-28,2,28,1,0,Orthopedics,23
2026-01-28,2,28,1,0,Neurology,10
2026-01-28,2,28,1,0,ENT,16
2026-01-28,2,28,1,0,Gynecology,16
2026-01-29,3,29,1,0,Cardiology,28
2026-01-29,3,29,1,0,Pediatrics,33
2026-01-29,3,29,1,0,Dermatology,17
2026-01-29,3,29,1,0,General Medicine,39
2026-01-29,3,29,1,0,Orthopedics,20
2026-01-29,3,29,1,0,Neurology,12
2026-01-29,3,29,1,0,ENT,17
2026-01-29,3,29,1,0,Gynecology,15
2026-01-30,4,30,1,0,Cardiology,20
2026-01-30,4,30,1,0,Pediatrics,30
2026-01-30,4,30,1,0,Dermatology,15
2026-01-30,4,30,1,0,General Medicine,35
2026-01-30,4,30,1,0,Orthopedics,17
2026-01-30,4,30,1,0,Neurology,14
2026-01-30,4,30,1,0,ENT,17
2026-01-30,4,30,1,0,Gynecology,16
2026-01-31,5,31,1,1,Cardiology,14
2026-01-31,5,31,1,1,Pediatrics,19
2026-01-31,5,31,1,1,Dermatology,9
2026-01-31,5,31,1,1,General Medicine,21
2026-01-31,5,31,1,1,Orthopedics,9
2026-01-31,5,31,1,1,Neurology,4
2026-01-31,5,31,1,1,ENT,7
2026-01-31,5,31,1,1,Gynecology,9
2026-02-01,6,1,2,1,Cardiology,9
2026-02-01,6,1,2,1,Pediatrics,12
2026-02-01,6,1,2,1,Dermatology,5
2026-02-01,6,1,2,1,General Medicine,17
2026-02-01,6,1,2,1,Orthopedics,5
2026-02-01,6,1,2,1,Neurology,7
2026-02-01,6,1,2,1,ENT,4
2026-02-01,6,1,2,1,Gynecology,5
2026-02-02,0,2,2,0,Cardiology,27
2026-02-02,0,2,2,0,Pediatrics,40
2026-02-02,0,2,2,0,Dermatology,24
2026-02-02,0,2,2,0,General Medicine,51
2026-02-02,0,2,2,0,Orthopedics,27
2026-02-02,0,2,2,0,Neurology,19
2026-02-02,0,2,2,0,ENT,17
2026-02-02,0,2,2,0,Gynecology,19
2026-02-03,1,3,2,0,Cardiology,26
2026-02-03,1,3,2,0,Pediatrics,40
2026-02-03,1,3,2,0,Dermatology,18
2026-02-03,1,3,2,0,General Medicine,48
2026-02-03,1,3,2,0,Orthopedics,25
2026-02-03,1,3,2,0,Neurology,20
2026-02-03,1,3,2,0,ENT,16
2026-02-03,1,3,2,0,Gynecology,20
2026-02-04,2,4,2,0,Cardiology,30
2026-02-04,2,4,2,0,Pediatrics,33
2026-02-04,2,4,2,0,Dermatology,16
2026-02-04,2,4,2,0,General Medicine,38
2026-02-04,2,4,2,0,Orthopedics,22
2026-02-04,2,4,2,0,Neurology,11
2026-02-04,2,4,2,0,ENT,15
2026-02-04,2,4,2,0,Gynecology,18
